Date, Instance, Algorithm, RandSeed, Duration, IterCount, GenerationCount, Optima, Solution
2014-11-07 Fri 19:47:07, DSJC250.9.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415360827, 0.44, 28867, 0, 0, (72)19 14 61 52 55 19 20 53 17 71 60 63 44 30 71 21 9 38 44 1 10 39 70 6 56 34 4 12 48 45 7 29 8 16 42 28 59 54 24 32 37 38 9 42 32 71 39 23 53 9 52 24 51 17 45 16 34 55 30 33 51 64 27 5 48 18 46 68 22 24 33 43 62 35 1 44 8 4 32 68 47 58 8 31 68 41 17 63 56 28 0 22 56 47 36 34 5 61 69 0 46 67 60 38 69 11 37 12 3 43 27 5 42 62 31 47 64 69 43 25 52 4 65 70 46 22 59 57 66 71 61 20 58 6 30 24 40 29 45 48 29 40 67 31 21 35 37 26 57 41 49 12 66 31 66 2 9 55 10 11 41 44 63 35 39 65 15 70 36 48 2 59 36 0 38 10 50 6 63 23 27 21 18 11 26 49 65 67 52 7 13 43 25 49 8 47 7 46 50 23 12 60 64 53 13 2 70 14 22 2 15 54 33 50 34 55 23 40 16 21 27 5 28 18 3 11 58 60 62 14 19 13 17 42 15 16 54 15 57 51 1 25 67 3 28 69 52 20 14 13 
2014-11-07 Fri 19:50:31, DSJC250.5.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415360857, 174.288, 37972889, 0, 0, (28)8 17 12 17 25 18 4 11 8 13 22 8 20 12 23 1 10 6 5 23 11 9 21 1 12 13 1 9 25 16 17 26 16 20 23 5 10 12 10 19 3 22 21 20 23 6 20 8 16 9 12 9 15 17 26 18 25 9 11 9 18 23 5 18 8 5 6 3 0 3 13 12 2 23 4 2 8 20 4 15 8 5 16 20 9 5 22 23 26 27 20 2 0 6 25 10 15 18 18 15 10 13 13 25 15 18 18 27 9 23 27 21 15 21 17 10 14 7 19 19 17 11 23 18 26 0 24 15 4 27 21 25 1 21 21 6 9 19 6 22 5 15 3 5 13 14 14 3 10 22 7 7 0 17 23 2 26 19 22 16 16 5 19 2 14 15 8 0 14 13 6 24 21 19 25 26 23 26 2 14 1 11 27 11 20 24 14 27 10 16 3 21 3 3 22 16 26 4 11 13 16 12 27 24 21 6 11 24 5 15 10 13 27 9 20 4 12 24 7 1 9 26 24 19 0 0 17 27 4 17 6 10 15 10 8 0 3 2 2 22 22 1 13 7 24 15 24 0 6 24 
2014-11-07 Fri 19:50:32, DSJC250.5.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415361031, 0.956, 160297, 0, 0, (28)24 12 14 14 2 27 21 8 27 25 8 13 23 3 16 19 15 10 22 16 9 5 5 19 10 25 19 18 7 10 5 19 8 23 16 22 15 27 4 4 18 9 12 5 16 24 3 27 21 21 11 21 26 0 5 11 4 24 17 0 6 16 22 6 0 22 2 4 7 13 25 8 1 16 8 20 20 23 21 26 27 22 20 23 12 22 24 16 8 19 23 14 12 24 17 15 26 27 12 26 14 25 25 12 26 14 9 12 0 16 2 15 26 2 19 11 0 21 14 13 22 13 16 6 1 15 9 26 9 4 20 7 19 1 10 6 6 18 6 20 22 26 4 22 25 14 10 17 14 4 21 14 15 15 16 13 2 19 11 20 11 22 8 10 24 26 24 0 0 25 20 3 9 7 17 18 16 1 6 0 27 17 4 9 23 1 0 12 3 5 18 3 5 13 24 13 1 21 17 25 2 7 20 11 5 9 10 11 1 26 4 25 4 27 11 20 8 2 3 19 0 8 2 3 17 7 11 3 10 7 9 15 26 15 27 18 6 2 10 9 5 27 25 24 1 26 15 7 21 19 
2014-11-07 Fri 19:53:30, DSJC250.5.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415361032, 177.357, 39018881, 0, 0, (28)25 10 20 27 25 7 26 22 12 19 2 9 15 9 23 15 3 7 15 23 21 13 0 5 7 19 17 12 25 11 27 22 20 13 23 9 3 24 4 4 20 22 12 3 23 7 8 8 26 26 1 26 14 27 27 1 4 13 18 11 13 23 16 8 0 5 24 4 18 6 19 9 17 23 15 10 20 13 25 14 18 25 26 8 16 12 18 23 15 22 17 17 10 7 11 17 14 21 12 14 2 19 19 10 14 20 25 12 6 23 2 11 14 5 22 1 2 26 0 21 18 21 23 8 27 0 24 14 16 4 5 10 3 7 7 21 13 0 5 21 26 3 4 20 19 11 15 6 3 4 26 7 3 11 23 6 27 22 1 24 8 26 21 18 12 14 18 0 20 19 5 2 1 18 0 27 23 10 8 6 21 1 4 16 15 17 9 10 2 24 6 8 11 6 5 6 8 6 11 19 24 16 27 1 24 16 18 1 5 14 4 19 4 16 1 13 11 25 2 9 16 24 2 15 21 0 16 22 25 18 7 21 14 5 20 0 5 25 9 13 3 24 19 20 17 14 11 0 26 22 
2014-11-07 Fri 19:55:18, DSJC250.5.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415361210, 108.593, 23657085, 0, 0, (28)1 26 6 3 24 12 27 0 3 21 10 1 5 17 17 5 20 22 15 18 0 14 7 3 1 21 4 11 18 19 9 27 16 9 5 1 2 13 8 8 16 6 3 9 18 22 9 23 18 14 12 11 25 17 9 12 19 27 11 14 5 18 12 16 23 20 22 8 27 2 21 26 4 26 5 13 1 26 27 25 1 17 17 9 14 17 10 19 5 18 4 16 2 22 19 15 25 13 15 25 6 21 21 15 25 16 19 14 14 11 24 1 25 24 6 7 3 18 7 7 6 0 26 5 23 2 12 25 12 8 27 26 11 4 8 22 14 11 22 16 18 25 8 6 21 16 5 0 17 10 5 15 13 1 20 4 24 15 26 13 10 0 0 3 10 25 10 2 14 21 22 6 12 13 16 18 17 23 4 11 4 0 8 26 10 20 14 20 3 9 2 6 19 16 10 17 23 15 19 21 24 19 13 14 20 22 7 11 10 25 8 21 8 14 4 27 19 24 23 17 11 3 24 5 2 7 6 4 27 3 22 0 25 1 1 2 0 24 12 26 10 13 21 16 23 25 19 2 22 27 
2014-11-07 Fri 21:10:19, DSJC500.5.col, HEA(PS=1|GC=1|IC=80000000|TB=0), 1415365037, 781.452, 80000000, 1, 1, (49)14 42 31 41 4 12 7 43 35 17 13 13 22 38 3 35 20 48 15 28 16 34 48 19 25 34 37 32 27 24 48 25 35 36 20 9 17 31 43 11 45 21 20 28 45 2 13 32 46 31 17 28 12 41 39 12 40 7 43 8 21 11 41 33 46 8 43 6 20 26 15 1 11 26 24 2 42 37 29 28 32 18 16 9 45 24 31 41 7 15 0 45 47 33 39 41 1 6 14 44 22 35 3 33 42 47 37 36 15 0 23 26 35 25 23 25 4 7 11 24 10 21 40 7 0 13 15 2 9 3 32 15 32 39 10 23 34 6 38 47 1 5 48 12 10 31 19 12 14 44 38 21 36 24 9 39 3 6 34 13 8 16 10 25 6 36 18 37 30 23 26 11 11 26 29 23 44 16 24 33 27 46 34 34 2 20 38 19 48 30 21 27 11 41 6 20 11 1 5 45 40 25 29 15 18 18 19 21 26 47 24 9 28 20 17 15 11 12 34 23 23 29 45 21 16 42 17 13 30 8 18 14 40 5 29 12 21 33 5 10 22 42 17 33 32 36 17 3 39 14 29 45 8 41 12 42 37 9 44 46 12 46 9 34 40 39 7 2 6 31 0 43 4 21 33 39 40 33 14 17 24 44 32 0 47 14 47 46 32 43 39 24 33 2 30 48 23 35 16 1 3 28 7 1 12 22 29 14 4 43 46 35 22 28 6 3 28 5 2 42 29 17 35 7 31 29 1 1 4 27 46 22 11 48 1 14 24 39 21 36 40 35 7 3 0 27 24 27 8 32 41 22 19 13 1 34 47 34 9 18 5 15 23 48 0 27 25 37 30 37 25 46 32 2 2 43 27 44 10 6 24 8 23 13 43 8 41 0 28 2 43 7 38 36 45 20 6 5 40 44 1 34 28 3 25 38 39 6 8 46 17 16 2 11 44 48 35 3 16 5 5 0 1 42 25 30 9 28 20 33 4 4 26 46 44 3 9 19 17 25 5 10 18 26 47 41 36 19 15 1 29 30 30 45 18 44 25 17 44 42 19 10 10 36 13 19 12 28 34 27 30 29 44 22 13 38 30 26 27 2 7 20 26 33 36 27 36 4 13 38 8 19 48 15 31 23 48 35 4 41 
2014-11-07 Fri 21:23:09, DSJC500.5.col, HEA(PS=1|GC=1|IC=80000000|TB=0), 1415365819, 770.406, 79540891, 0, 0, (49)33 17 7 45 29 22 42 1 48 47 4 39 29 27 19 24 36 35 0 32 29 20 35 1 17 37 28 10 10 11 35 13 7 11 7 46 3 33 41 33 10 38 3 44 43 41 6 36 31 37 18 31 34 2 7 17 38 44 5 25 23 46 2 46 5 25 28 9 14 0 18 15 25 32 43 27 27 9 21 13 21 46 0 3 3 12 33 2 39 23 27 44 21 43 13 2 15 9 44 35 33 33 38 37 8 34 38 43 36 14 4 25 25 18 4 47 48 36 13 12 0 48 45 38 37 46 28 23 46 33 32 31 6 21 33 4 11 25 34 5 15 35 12 11 32 0 1 6 28 44 28 40 17 12 30 7 28 47 31 46 33 34 6 45 26 46 42 0 36 4 37 45 35 16 42 48 19 3 12 9 10 1 31 20 20 1 48 24 19 24 47 10 48 2 47 34 11 15 17 27 16 34 17 5 39 22 6 23 40 29 12 27 42 32 6 23 11 44 20 42 4 11 41 40 3 46 22 30 1 27 27 39 36 29 32 6 45 16 34 5 43 35 48 29 21 14 28 21 14 3 44 20 28 2 18 32 47 42 13 9 24 38 21 36 41 29 34 23 9 0 45 39 14 5 9 23 9 22 46 37 12 26 18 37 40 44 23 42 45 31 24 12 1 25 9 30 4 5 22 15 14 24 38 15 26 14 42 30 14 35 17 19 2 22 26 16 13 44 20 48 2 24 32 41 34 10 15 15 14 10 12 42 15 2 15 43 12 47 9 40 41 28 2 43 39 10 37 29 3 41 2 21 36 20 15 20 26 21 3 48 24 24 4 29 39 41 29 31 18 23 17 1 32 30 41 22 10 39 43 35 12 32 4 16 22 45 48 25 42 27 26 8 42 24 39 43 18 23 21 22 15 20 19 6 17 16 30 14 25 30 11 6 28 25 26 1 47 8 32 19 31 5 5 18 32 17 41 45 27 46 29 3 26 38 8 6 3 7 40 22 7 19 46 37 34 2 1 20 11 15 39 44 35 37 36 8 8 18 13 31 31 9 4 11 47 48 11 26 33 10 19 21 35 31 33 42 36 38 10 7 16 40 16 1 42 10 18 7 29 17 28 40 19 35 0 4 37 26 34 18 
2014-11-07 Fri 21:36:17, DSJC500.5.col, HEA(PS=1|GC=1|IC=80000000|TB=0), 1415366589, 787.19, 80000000, 1, 2, (49)33 32 17 11 37 39 42 26 34 26 13 44 46 18 10 19 1 37 29 40 5 6 15 11 8 48 3 18 45 9 0 12 31 31 47 45 12 8 27 33 30 16 24 28 14 1 27 17 43 37 12 12 7 22 17 34 35 42 16 33 6 25 1 25 5 2 3 36 4 29 4 29 38 13 11 18 32 41 13 12 32 47 29 22 26 48 23 1 7 0 13 10 25 27 6 35 44 36 28 16 24 47 11 15 32 28 33 44 14 4 0 0 9 10 43 1 34 42 26 37 34 34 39 29 47 9 44 4 9 38 35 0 7 42 33 19 19 36 18 5 2 16 38 23 21 48 0 13 28 28 38 19 24 30 35 31 22 36 28 10 15 48 21 15 36 7 35 40 22 0 4 19 46 45 22 18 9 10 17 42 20 23 18 22 20 1 31 11 44 4 27 22 28 11 36 44 17 45 9 18 39 34 22 16 18 31 3 6 48 22 35 28 14 1 26 14 20 48 7 5 5 13 11 32 47 45 30 35 0 34 43 47 43 28 10 20 41 27 40 41 40 32 14 21 23 17 8 6 9 37 23 5 40 3 20 32 10 15 8 44 4 46 1 19 13 47 45 34 36 45 10 7 3 21 9 4 45 47 47 26 14 23 17 21 30 30 25 46 17 7 6 48 44 20 2 19 0 16 28 33 40 37 42 29 15 3 13 29 13 13 30 9 46 35 36 15 21 21 29 32 3 15 43 4 23 14 48 19 9 43 41 46 48 25 2 7 37 26 34 12 39 4 42 16 18 40 31 25 8 20 9 1 31 10 27 5 22 0 26 22 2 4 46 12 37 45 19 35 33 38 45 15 6 44 15 24 33 34 15 36 27 34 0 26 23 19 39 24 44 8 15 42 1 27 30 44 36 21 39 39 48 38 6 6 24 9 21 36 27 46 16 2 16 20 23 3 24 6 12 42 31 35 16 38 30 24 37 12 7 27 11 31 25 30 33 6 26 11 26 2 43 5 42 6 17 41 48 3 39 43 20 21 34 32 41 41 29 11 21 32 28 24 32 27 23 24 16 20 33 38 41 23 31 7 33 44 31 8 25 17 42 7 39 18 6 20 5 17 30 44 18 25 16 20 8 13 1 22 14 3 
2014-11-07 Fri 21:49:20, DSJC500.5.col, HEA(PS=1|GC=1|IC=80000000|TB=0), 1415367377, 783.56, 80000000, 1, 2, (49)24 34 33 15 41 42 27 24 25 27 8 4 2 48 3 8 11 20 43 20 15 44 39 7 35 9 17 3 46 47 31 39 40 21 23 26 38 36 16 29 27 47 6 22 0 37 42 33 12 13 4 30 43 14 23 14 37 13 8 16 9 34 37 8 26 9 21 32 17 10 33 30 39 36 47 38 31 14 13 42 3 46 16 41 7 5 25 4 21 46 16 29 5 48 28 9 11 48 26 1 24 25 11 45 11 37 2 43 33 20 13 10 25 30 29 8 32 28 43 39 37 34 0 47 46 21 16 6 46 7 39 6 45 28 2 26 17 35 18 26 41 0 31 14 16 18 5 40 27 1 5 34 15 14 37 18 20 30 12 4 29 8 44 48 15 32 44 13 48 46 24 34 46 42 15 17 1 47 0 30 20 7 16 3 2 47 6 40 3 43 44 33 0 17 33 22 8 17 40 29 30 35 38 39 0 39 13 31 45 7 29 44 23 20 27 36 34 14 36 5 17 36 20 10 41 32 5 43 7 9 48 21 2 0 22 19 0 30 8 26 43 18 27 30 3 17 27 38 11 23 13 20 47 10 42 35 13 44 1 3 5 45 11 41 14 39 18 38 33 46 33 7 20 6 43 24 12 23 42 47 23 1 23 5 31 24 7 34 3 28 21 37 14 19 9 34 31 24 25 21 11 19 45 22 15 17 26 6 10 27 14 40 39 32 23 31 28 28 41 48 13 35 25 25 18 27 14 9 15 18 7 5 9 31 41 28 41 40 26 12 18 25 4 6 36 19 16 44 35 45 23 35 41 3 19 17 48 36 31 48 35 9 38 12 32 12 34 10 29 42 12 8 40 0 43 24 29 1 14 2 5 35 45 40 17 29 48 10 32 43 20 41 5 21 0 19 16 24 28 1 36 37 32 21 24 15 12 12 35 22 13 4 23 34 1 30 25 46 43 35 33 8 26 38 35 2 21 4 48 23 7 18 10 38 1 40 40 8 23 11 29 45 19 28 14 45 3 12 4 22 5 42 18 41 8 1 28 46 1 37 30 19 40 47 38 6 4 42 22 29 38 13 1 41 29 19 2 10 27 33 25 10 9 30 34 6 2 22 15 16 36 16 46 24 42 26 48 25 27 44 
2014-11-08 Sat 15:46:01, DSJC500.1.col, HEA(PS=1|GC=1|IC=80000000|TB=3), 1415432753, 7.721, 1692401, 0, 0, (12)3 2 0 7 1 1 7 4 1 8 3 10 11 10 6 7 5 8 10 3 0 10 3 6 10 8 6 1 11 9 5 9 10 7 7 11 2 0 7 3 4 8 11 11 1 7 4 11 8 3 7 0 11 4 9 3 2 2 2 7 7 3 7 9 8 11 4 7 4 2 9 4 0 11 3 4 0 9 8 0 3 11 1 5 3 5 1 5 6 1 4 10 9 0 0 3 6 8 10 2 1 10 6 9 2 0 4 9 6 5 10 11 8 0 2 10 3 9 7 5 11 7 2 0 8 6 10 0 1 1 5 6 11 4 11 11 2 4 11 2 4 5 1 7 5 8 11 2 0 8 3 0 0 11 4 2 7 5 8 1 0 10 3 1 7 0 7 5 7 11 11 9 0 9 6 5 11 5 3 9 3 4 0 9 8 0 10 1 11 4 0 3 9 10 6 2 0 9 7 2 11 7 7 1 7 8 8 11 10 0 4 9 6 9 9 1 9 9 2 4 11 2 10 10 7 9 8 8 3 0 8 8 5 0 5 11 6 8 3 1 7 3 0 8 7 3 4 8 1 1 4 11 10 5 4 5 0 4 9 6 7 4 5 1 6 11 6 5 6 11 2 8 11 7 11 0 1 6 6 9 11 9 1 7 11 10 0 4 2 4 0 4 3 3 3 1 6 0 0 3 1 1 2 2 8 1 3 11 1 1 3 0 1 1 1 8 6 4 7 2 6 8 6 7 6 1 10 5 2 10 0 9 8 8 2 8 6 2 3 7 8 6 5 5 0 2 4 0 2 5 6 3 8 7 6 0 4 1 2 3 5 6 6 11 3 2 7 8 10 7 10 1 6 5 11 4 0 4 10 10 5 5 5 8 9 11 4 9 7 7 8 1 9 3 10 2 2 7 2 0 9 6 5 1 6 7 10 9 7 6 8 3 2 5 10 9 3 5 4 2 11 2 2 6 9 2 6 6 10 10 2 4 10 1 11 6 10 10 1 10 3 11 3 5 7 7 11 7 10 10 0 0 9 8 2 7 3 11 4 4 9 3 10 8 5 9 7 1 0 3 6 11 4 0 10 4 9 11 5 7 7 7 1 7 10 0 6 7 1 2 9 3 1 10 7 11 2 3 5 2 
2014-11-08 Sat 15:46:35, DSJC500.1.col, HEA(PS=1|GC=1|IC=80000000|TB=3), 1415432761, 34.035, 8458474, 0, 0, (12)7 11 5 2 8 4 2 4 6 6 6 10 5 7 4 2 4 7 3 10 11 11 6 8 6 4 8 8 1 4 6 10 0 2 2 8 3 4 0 6 9 11 5 10 5 2 8 0 8 10 2 0 10 4 3 0 4 10 5 2 2 1 2 4 5 0 11 2 4 3 9 9 10 10 6 4 8 10 7 10 3 10 5 9 7 1 5 11 9 11 11 6 1 10 6 3 1 1 3 11 10 8 8 5 7 7 8 7 7 0 6 10 7 6 11 6 6 11 2 9 5 2 7 7 8 4 10 0 5 1 4 7 5 0 8 0 0 9 8 9 1 3 6 2 0 7 4 1 3 5 3 4 11 5 4 11 2 8 9 9 10 7 3 10 2 1 2 10 2 5 1 0 8 7 1 5 3 8 9 7 10 4 11 3 5 1 8 5 10 9 7 0 4 1 8 3 0 6 2 1 11 2 2 3 2 9 6 0 1 10 3 1 1 9 2 5 9 4 0 4 7 11 6 7 2 10 11 7 8 10 9 3 4 9 1 5 10 7 10 8 2 3 7 11 2 7 5 9 9 8 0 7 0 6 9 5 7 8 5 1 2 0 1 11 8 5 6 2 8 5 5 9 7 2 3 7 10 6 9 9 11 3 11 2 9 10 10 3 7 6 4 4 8 7 5 4 0 0 6 6 6 1 6 11 5 9 0 4 8 4 5 3 3 4 10 8 4 7 2 0 5 9 8 2 8 5 9 7 3 3 10 1 3 11 3 11 7 1 7 2 1 9 11 1 9 5 6 11 8 1 10 7 8 2 0 11 8 11 0 3 11 8 9 7 4 5 2 9 3 2 6 5 0 5 5 8 4 4 9 7 0 11 9 9 9 11 6 1 2 2 5 4 7 7 3 11 11 2 11 4 7 10 1 3 1 2 11 5 2 10 7 4 0 9 2 5 10 4 4 0 7 0 1 6 8 8 9 8 4 6 0 8 10 10 11 10 4 6 7 10 3 5 8 1 2 2 6 2 10 3 11 11 1 7 0 2 0 7 0 9 10 6 1 8 6 3 2 10 3 0 9 1 1 1 6 9 5 0 1 2 2 2 9 2 6 8 4 2 9 4 0 11 3 6 2 1 1 1 11 3 
2014-11-08 Sat 15:46:59, DSJC500.1.col, HEA(PS=1|GC=1|IC=80000000|TB=3), 1415432795, 23.776, 5940904, 0, 0, (12)2 7 0 0 8 9 5 1 2 0 1 5 4 0 6 5 4 1 6 10 3 10 11 8 7 9 11 6 2 7 9 7 7 3 0 1 9 1 8 5 9 9 0 10 2 3 6 6 3 2 6 8 2 3 0 11 11 10 9 11 9 1 4 9 2 8 1 4 2 10 9 2 10 1 8 6 2 9 3 9 6 1 8 0 3 6 2 3 11 0 2 11 8 2 5 10 11 9 7 9 2 10 11 8 1 10 5 3 5 4 10 7 7 8 2 10 4 9 5 7 1 4 7 3 3 5 0 8 3 0 3 3 0 4 4 3 5 5 3 0 1 3 10 9 0 3 4 5 7 7 6 2 7 10 1 7 5 10 2 10 10 10 11 7 1 3 6 3 8 1 11 3 0 2 9 4 10 5 11 11 6 4 9 4 8 10 4 6 2 6 11 0 11 11 0 7 9 1 8 9 10 5 0 7 11 11 4 9 3 6 1 1 0 7 8 11 5 9 5 8 11 0 6 10 8 5 3 10 2 11 3 7 10 4 6 1 9 2 9 0 1 1 4 11 3 3 9 8 2 8 0 2 8 8 6 2 8 4 0 11 11 6 10 8 11 6 11 1 8 10 1 8 3 1 7 8 7 11 7 4 2 3 7 0 10 8 5 10 1 10 5 9 3 0 8 8 0 8 10 4 6 9 7 1 8 8 6 3 2 4 6 6 0 4 11 2 11 5 8 9 11 9 11 9 0 6 8 4 7 2 0 5 3 3 2 7 2 9 0 7 7 11 1 7 2 6 4 4 0 0 0 11 0 0 4 4 6 5 1 8 3 5 4 4 4 9 8 6 7 9 7 1 3 8 6 3 2 1 9 3 4 7 0 6 8 9 9 5 3 6 0 7 0 3 7 5 2 9 2 0 0 7 5 7 5 9 6 7 1 2 2 8 1 4 9 9 0 9 10 8 1 0 10 11 11 10 8 3 4 1 11 6 10 0 5 4 4 2 5 5 3 1 6 11 5 8 1 9 10 9 2 0 3 8 9 9 6 5 4 5 5 2 5 8 10 10 6 1 2 5 1 2 2 6 5 4 3 3 3 11 9 3 5 10 11 6 6 5 7 9 1 1 8 7 11 10 7 5 2 1 
2014-11-08 Sat 15:49:23, DSJC500.1.col, HEA(PS=1|GC=1|IC=80000000|TB=3), 1415432819, 144.64, 35527495, 0, 0, (12)5 2 9 0 1 4 0 10 10 3 1 0 11 7 9 0 4 7 5 4 2 5 6 7 1 4 3 5 5 6 6 11 1 8 0 9 8 6 4 1 6 6 6 5 5 0 10 1 10 7 0 9 9 2 8 10 8 6 6 0 0 7 11 0 5 1 10 0 4 2 11 5 3 8 1 9 10 9 3 6 1 10 1 6 7 7 10 2 8 7 7 1 4 4 3 5 10 4 4 2 5 5 3 1 9 3 6 9 4 11 7 10 2 1 1 3 3 7 0 6 7 0 11 4 1 6 11 2 4 10 4 7 7 3 5 2 2 8 8 8 10 11 8 0 2 6 5 3 3 9 10 4 3 7 10 3 0 4 5 6 4 6 3 2 0 9 0 4 4 5 9 4 8 4 6 4 7 4 5 4 6 6 2 9 1 5 9 4 5 10 7 1 4 1 2 9 11 8 0 9 5 4 0 8 0 8 4 2 6 9 11 8 2 9 0 10 7 9 1 4 8 2 3 9 0 1 3 7 10 5 9 11 8 3 3 7 11 3 1 6 0 1 3 1 0 1 9 8 5 10 5 2 1 1 7 8 11 10 11 2 0 10 8 7 6 2 1 10 6 1 10 7 5 0 4 11 2 3 3 11 5 9 8 0 1 8 2 3 2 8 9 8 11 7 5 4 6 1 7 10 5 2 9 7 4 1 7 4 11 6 7 2 7 11 5 6 6 2 0 1 5 7 9 0 6 7 1 11 2 1 6 9 1 2 5 11 5 9 7 0 7 6 8 8 8 11 1 7 6 9 11 7 9 8 10 4 11 11 5 11 3 8 5 3 3 1 0 7 2 0 11 4 11 1 5 10 4 4 1 7 8 11 5 6 8 8 11 2 0 0 6 4 6 1 3 6 9 0 10 4 11 8 8 4 9 0 7 9 0 10 7 4 2 5 0 11 11 6 3 9 11 6 1 1 6 8 6 3 6 3 6 10 5 2 2 10 4 1 7 8 7 9 6 1 0 0 4 0 5 2 8 2 9 1 10 0 7 9 1 0 11 3 9 3 4 4 0 7 8 1 6 5 11 10 8 0 4 7 2 0 0 0 2 0 3 11 10 0 2 6 10 10 1 2 0 9 5 10 5 11 
